  ◆  swag        unittest • sources
  Test-BranchSimplify_SinksCompareBelowFlagWritingEarlyReturn  ok (25 us)
  Test-BranchSimplify_InvertsJumpPairAfterImmediateJumpErasure  ok (29 us)
  Test-BranchSimplify_TriangleScratchPreservesAcceptedPlanOrder  ok (65 us)
  Test-ConstantFolding_FoldBinaryRegImm  ok (13 us)
  Test-ConstantFolding_FoldCopyFromKnown  ok (10 us)
  Test-ConstantFolding_ChainedFold  ok (12 us)
  Test-ConstantFolding_FoldFromClearReg  ok (9 us)
  Test-ConstantFolding_FoldAcrossJoinSameConstant  ok (20 us)
  Test-ConstantFolding_BinaryRequiresKnownInputsAndDeadFlags  ok (81 us)
  Test-CopyElim_SelfCopy_Erased  ok (11 us)
  Test-CopyElim_ChainedCopies_CanonicalizesSource  ok (14 us)
  Test-CopyElim_RewritesPureUseAcrossJoin  ok (21 us)
  Test-CopyElim_DoesNotPropagatePastSourceRedefinition  ok (11 us)
  Test-CopyElim_TransfersForbiddenPhysRegsToCanonicalSource  ok (12 us)
  Test-CopyElim_DoesNotRewriteUseDefOperand  ok (22 us)
  Test-DeadCodeElimination_RemovesEntireDeadChain  ok (227 us)
  Test-DeadCodeElimination_JoinTracksSurvivingConsumers  ok (34 us)
  Test-DeadCodeElimination_PhiCyclesNeedAnInstructionConsumer  ok (44 us)
  Test-DeadCodeElimination_DeadFlagConsumerExposesArithmetic  ok (23 us)
  Test-InstCombine_Identity_AddZero_Erased  ok (23 us)
  Test-InstCombine_ConstantAddressLoad_FoldsToRip  ok (28 us)
  Test-InstCombine_RelocatedLoad_UsesExactTargetAndLiveMemory  ok (305 us)
  Test-InstCombine_Absorbing_AndZero_BecomesClear  ok (10 us)
  Test-InstCombine_Absorbing_OrAllOnes_BecomesLoadImm  ok (10 us)
  Test-InstCombine_Reassociate_AddAdd  ok (17 us)
  Test-InstCombine_Reassociate_AddSub_PicksAdd  ok (12 us)
  Test-InstCombine_Reassociate_ShiftLeftChain  ok (12 us)
  Test-InstCombine_Reassociate_ShiftOverflow_NotFolded  ok (11 us)
  Test-InstCombine_RegReg_XorSelf_BecomesClear  ok (10 us)
  Test-InstCombine_RegReg_SubSelf_BecomesClear  ok (10 us)
  Test-InstCombine_RegReg_AndSelf_DeadErased  ok (10 us)
  Test-InstCombine_Reassociate_MulMulSigned  ok (13 us)
  Test-InstCombine_Reassociate_OrOr  ok (11 us)
  Test-InstCombine_MemFold_Imm_Consecutive  ok (18 us)
  Test-InstCombine_MemFold_Reg_Consecutive  ok (15 us)
  Test-InstCombine_MemFold_NonConsecutive  ok (14 us)
  Test-InstCombine_MemFold_VtReadAfterStore_NotFolded  ok (18 us)
  Test-InstCombine_MaskBeforeLeftShift_DroppedDirect  ok (12 us)
  Test-InstCombine_MaskBeforeLeftShift_DroppedThroughCopies  ok (26 us)
  Test-InstCombine_MaskBeforeLeftShift_KeptWhenMaskTooNarrow  ok (11 us)
  Test-InstCombine_MaskBeforeRightShift_Kept  ok (10 us)
  Test-InstCombine_ZeroExtendOfDwordLoad_BecomesCopy  ok (16 us)
  Test-InstCombine_ZeroExtendOfQwordLoad_Kept  ok (11 us)
  Test-InstCombine_MaskedAddOfZeroExtendedWords_NarrowsToDword  ok (20 us)
  Test-InstCombine_MaskedAddWithQwordReader_Kept  ok (16 us)
  Test-InstCombine_MaskedShift_Kept  ok (14 us)
  Test-InstCombine_MemoryFoldTriple_InsideLoop  ok (29 us)
  Test-InstCombine_MemoryFoldTriple_LeavesLoopFrameSlot  ok (27 us)
  Test-InstCombine_ZeroExtendOfDwordPhi_BecomesCopy  ok (28 us)
  Test-InstCombine_MultiplyAdd_BecomesTwoAddresses  ok (942 us)
  Test-InstCombine_MultiplyAdd_PreservesObservedValuesAndFlags  ok (106 us)
  Test-InstCombine_AddressCopy_DefinesAccumulatorDirectly  ok (25 us)
  Test-InstCombine_FloatResultCopy_DefinesAccumulatorDirectly  ok (104 us)
  Test-InstCombine_SqrtResultCopy_PreservesPackedDestination  ok (32 us)
  Test-InstCombine_SqrtResultCopy_KeepsOtherUses  ok (26 us)
  Test-InstCombine_SharedAndInputs_PreservesValuesAndFlags  ok (459 us)
  Test-InstructionCombine_FoldsBooleanSelect  ok (52 us)
  Test-InstructionCombine_KeepsUnsafeBooleanSelect  ok (60 us)
  Test-InstCombine_RangeProvedCompare_ClampErased  ok (21 us)
  Test-InstCombine_RangeProvedCompare_WideMaskKept  ok (17 us)
  Test-InstCombine_RangeProvedCompare_NarrowWriteKept  ok (16 us)
  Test-InstCombine_VectorPlans_KeepFreshRegistersAcrossRollback  ok (82 us)
  Test-MicroDominators_MatchReachabilityWithANodeRemoved  ok (24 us)
  Test-LICM_HoistsInvariantLoad  ok (54 us)
  Test-LICM_HoistsSingleUseLaneBroadcast  ok (43 us)
  Test-LICM_KeepsVolatileLoadInLoop  ok (21 us)
  Test-LICM_HoistsFloatConversionAcrossCallWithLiveIntegerFlags  ok (95 us)
  Test-LICM_KeepsIntegerClearWhenFlagsAreLiveAtEitherSite  ok (42 us)
  Test-LICM_HoistsScalarLiteralLoadsButKeepsZeroLocal  ok (119 us)
  Test-MicroDomTree_MatchesPathsThroughDiamondAndLoop  ok (74 us)
  Test-NaturalLoop_CollectBody_CountsMembersOnceAcrossTailsAndRebuilds  ok (4 us)
  Test-LoopUnroll_MultipleLoops_RebuildsIncomingJumpRanges  ok (30 us)
  Test-LoopUnroll_MultipleIncomingJumps_PreservesLoop  ok (9 us)
  Test-LoopUnroll_ExternalJumpToBody_PreservesLoop  ok (10 us)
  Test-MemToReg_PlainSlot_Promotes  ok (19 us)
  Test-MemToReg_RedefinedAddressRegister_BailsFunction  ok (13 us)
  Test-MemToReg_UnwrittenWideAccess_BlocksOverlapButNotAdjacentSlot  ok (13 us)
  Test-MemToReg_WrappingWideAccess_KeepsNarrowOverlap  ok (9 us)
  Test-MicroPassManager_PostRa_RechecksSuffixAfterEachMutation  ok (12 us)
  Test-MicroPassManager_PostRa_RechecksSuffixWhenFirstSweepPolicyChanges  ok (6 us)
  Test-PostRADeadCodeElim_PreservesAbiLiveOut  ok (14 us)
  Test-PostRADeadCodeElim_UnusedReturnRegistersAreDead  ok (9 us)
  Test-PostRADeadCodeElim_LoopBackEdgeKeepsCarriedDefinition  ok (11 us)
  Test-PostRALoopHoist_InvariantReload_MovesToPreheader  ok (40 us)
  Test-PostRALoopHoist_SlotWrittenInBody_Blocks  ok (17 us)
  Test-PostRALoopHoist_OpaqueStoreInBody_Blocks  ok (17 us)
  Test-PostRALoopHoist_OpaqueStoreOverPrivateFrame_Hoists  ok (22 us)
  Test-PostRALoopHoist_SecondReload_BecomesCopy  ok (24 us)
  Test-PostRALoopHoist_DestinationLiveAtPreheader_Blocks  ok (15 us)
  Test-PostRALoopHoist_CarriedSlot_LeavesTheLoop  ok (28 us)
  Test-PostRALoopHoist_CarriedRegisterReusedElsewhere_Blocks  ok (23 us)
  Test-PostRALoopHoist_SecondDefinitionOfDestinationBlocks  ok (15 us)
  Test-PostRALoopRotate_IndependentHeadersRotate  ok (17 us)
  Test-PostRALoopRotate_SecondIncomingJumpBlocks  ok (9 us)
  Test-PostRALoopRotate_ConditionalBackEdgeBlocks  ok (8 us)
  Test-PostRAPeephole_Nop_Erased  ok (21 us)
  Test-PostRAPeephole_DoesNotForwardFromStoreClaimedByImmediateFold  ok (14 us)
  Test-PostRAPeephole_CopyForward_DoesNotCrossClaimedStoreReload  ok (12 us)
  Test-PostRAPeephole_ErasesStoreOverwrittenBeforeMemoryAccess  ok (7 us)
  Test-PostRAPeephole_DoesNotEraseOverwrittenNonFrameStore  ok (6 us)
  Test-PostRAPeephole_ErasesOwnStoreReloadOnConditionalFallthrough  ok (9 us)
  Test-PostRAPeephole_ForwardsStoredValueToReload  ok (8 us)
  Test-PostRAPeephole_CopyForward_StopsAtEncoderImplicitDef  ok (12 us)
  Test-Legalize_ScratchExcludesFirstReadsInAbiOrder  ok (15 us)
  Test-Legalize_ScratchExclusionsStopBeforeBarrierUses  ok (28 us)
  Test-Legalize_DoesNotPreserveDeadShiftRegisterAcrossJump  ok (12 us)
  Test-Legalize_RewritesB8SignedMultiplyRegMemToRax  ok (10 us)
  Test-Legalize_ClearsPositiveFloatZero  ok (26 us)
  Test-Legalize_KeepsNonzeroFloatBitsAndAddresses  ok (38 us)
  Test-Legalize_KeepsMemoryDestinationAdd  ok (6 us)
  Test-Legalize_KeepsMemoryExchange  ok (6 us)
  Test-PostRAPeephole_DoesNotForwardB8SignedMultiplyImmediate  ok (6 us)
  Test-PostRAPeephole_FoldsIntegerReloadIntoBinary  ok (9 us)
  Test-PostRAPeephole_KeepsIntegerReloadReadAfterConsumer  ok (7 us)
  Test-PostRAPeephole_FoldsIntegerReloadIntoCompare  ok (9 us)
  Test-PostRAPeephole_KeepsByteMultiplyReload  ok (7 us)
  Test-PostRAPeephole_SelfCopy_B64_Erased  ok (6 us)
  Test-PostRAPeephole_SelfCopy_IntB32_Preserved  ok (5 us)
  Test-PostRAPeephole_FallthroughJumpSkipsTrivialGap  ok (8 us)
  Test-PostRAPeephole_DeadCompareBeforeRet_Erased  ok (5 us)
  Test-PostRAPeephole_DeadCompareAfterRedundantJump_Erased  ok (7 us)
  Test-PostRAPeephole_LiveCompareForBranch_Preserved  ok (6 us)
  Test-PostRAPeephole_LoadCondRegRegKeepsCopyBecauseDestinationIsUseDef  ok (9 us)
  Test-PostRAPeephole_FlagReuse_SubThenCompareZero_CompareErased  ok (7 us)
  Test-PostRAPeephole_FlagReuse_UnsafeCondition_ComparePreserved  ok (7 us)
  Test-PostRAPeephole_FlagReuse_NonFlagProducer_ComparePreserved  ok (7 us)
  Test-PostRAPeephole_ZeroToClear_LiveFlagsDead_Converted  ok (7 us)
  Test-PostRAPeephole_ZeroToClear_DeadReg_NotConverted  ok (6 us)
  Test-PostRAPeephole_ZeroToClear_FlagsLive_NotConverted  ok (6 us)
  Test-PostRAPeephole_SelfOperand_FoldsWhenDestinationHoldsTheSlot  ok (7 us)
  Test-PostRAPeephole_SelfOperand_KeepsMemoryOperandWhenWindowExhausted  ok (11 us)
  Test-PreRAPeephole_FloatBinary_DefinesIndependentResult  ok (68 us)
  Test-PreRAPeephole_FloatBinary_PreservesCopiedSecondOperand  ok (15 us)
  Test-PreRAPeephole_ForwardsLoadImmIntoStore  ok (11 us)
  Test-PreRAPeephole_ForwardsLoadImmIntoCmpMem  ok (7 us)
  Test-PreRAPeephole_ForwardsLoadImmIntoMemBinary  ok (7 us)
  Test-PreRAPeephole_ForwardsCopyIntoNextUseOnlySlots  ok (8 us)
  Test-PreRAPeephole_TransfersForbiddenPhysRegsAcrossCopyForward  ok (8 us)
  Test-PreRAPeephole_DoesNotRewriteExchangeUseDefConsumer  ok (7 us)
  Test-PreRAPeephole_ForwardsLoadImmIntoAmcStore  ok (8 us)
  Test-PreRAPeephole_ForwardsClearRegIntoImmediateCompare  ok (16 us)
  Test-PreRAPeephole_FoldsExtendOfImmediate  ok (7 us)
  Test-PreRAPeephole_FoldsPointerImmediateIntoAddress  ok (7 us)
  Test-PreRAPeephole_CombinesAdjacentRegImmAdd  ok (10 us)
  Test-PreRAPeephole_KeepsAdjacentRegImmAddWhenFlagsAreLive  ok (8 us)
  Test-PreRAPeephole_FoldsCopyAddIntoLoadAddress  ok (7 us)
  Test-PreRAPeephole_FoldsCopyAddIntoLoadAddressDespiteMismatchedForbiddenRegs  ok (7 us)
  Test-PreRAPeephole_KeepsCopyAddWhenFlagsAreLive  ok (7 us)
  Test-PreRAPeephole_FoldsAmcIndexImmediateIntoSimpleLoad  ok (7 us)
  Test-PreRAPeephole_FoldsAddressBaseIntoAmcStore  ok (8 us)
  Test-PreRAPeephole_FoldsAmcAddressIntoStore  ok (9 us)
  Test-MicroPrologEpilogSanitize_MergesAdjacentStackAdjustments  ok (14 us)
  Test-MicroPrologEpilogSanitize_DoesNotMergeOutsideEntryExitRegions  ok (9 us)
  Test-MicroPrologEpilogSanitize_ExpandsLargeWindowsStackAdjustIntoPageProbes  ok (8 us)
  Test-MicroPrologEpilogSanitize_KeepsOnlyLastFramePointerSetupInEntryProlog  ok (8 us)
  Test-MicroPrologEpilogSanitize_ReinsertsForcedFramePointerSetupWhenMissing  ok (7 us)
  Test-MicroPrologEpilogSanitize_DoesNotTouchFramePointerSetupAfterBodyStarts  ok (7 us)
  Test-MicroReg_SameClassMatchesVirtualAndPhysicalRegisters  ok (0 us)
  Test-RegAlloc_UsesDedicatedLocalStackBaseRegister  ok (101 us)
  Test-RegAlloc_PersistentAcross  ok (238 us)
  Test-RegAlloc_NoCalls       ok (120 us)
  Test-RegAlloc_MixedIntFloat  ok (197 us)
  Test-RegAlloc_LotsOfVirtualRegs  ok (3 ms)
  Test-RegAlloc_PreservePersistentRegs_Enabled  ok (125 us)
  Test-RegAlloc_PreservePersistentRegs_Disabled  ok (65 us)
  Test-RegAlloc_PreservePersistentRegs_NoNeed  ok (52 us)
  Test-RegAlloc_Spill_IntPressureAcrossCall  ok (297 us)
  Test-RegAlloc_Spill_FloatAcrossCall_NoPersistent  ok (208 us)
  Test-RegAlloc_VirtualRegForbiddenPhysRegs  ok (77 us)
  Test-RegAlloc_Spill_BalancedControlFlow  ok (405 us)
  Test-RegAlloc_KnownComputedJumpKeepsIntervalAllocation  ok (256 us)
  Test-RegAlloc_LoadBaseAddressAcrossCall  ok (109 us)
  Test-RegAlloc_ConcreteLoadDestAcrossCall  ok (110 us)
  Test-RegAlloc_VirtualDefAvoidsLiveConcreteReg  ok (78 us)
  Test-RegAlloc_UsesPersistentFallbackWhenTransientPoolExhausted  ok (59 us)
  Test-RegAlloc_CoalescesLinearVirtualCopies  ok (66 us)
  Test-RegAlloc_TransfersDeadCopySourcesAcrossBarriers  ok (87 us)
  Test-RegAlloc_RematerializesImmediateReloads  ok (63 us)
  Test-MicroInstr_FloatToIntReplacesItsDestination  ok (10 us)
  Test-MicroInstr_SqrtReplacesItsDestination  ok (7 us)
  Test-MicroInstr_SqrtDropsOnlyOverwrittenInitialization  ok (41 us)
  Test-MicroInstr_FloatToIntKeepsOnlyLiveFlagInitialization  ok (23 us)
  Test-RegAlloc_LiveIntervalAccessSearchBoundaries  ok (2 us)
  Test-RegAlloc_LiveIntervalEmptyAndSingleAccess  ok (0 us)
  Test-RegAlloc_LiveIntervalRangeStartSearchBoundaries  ok (0 us)
  Test-MicroSanity_RejectsStackAddressReturnedAsPointer  ok (35 us)
  Test-MicroSanity_AllowsKnownNonStackPointer  ok (14 us)
  Test-MicroSanity_IgnoresStackAddressReturnedAsInteger  ok (15 us)
  Test-SinkToUse_MovesDefinitionToItsConsumer  ok (22 us)
  Test-SinkToUse_LoadCannotCrossBaseRedefinition  ok (8 us)
  Test-SinkToUse_LoadCannotCrossMemoryWrite  ok (8 us)
  Test-SlpVectorize_UnpackableStores_DoesNotBuildSsa  ok (21 us)
  Test-SlpVectorize_MultipleBlocks_PreservesSnapshotAndFreshRegisters  ok (61 us)
  Test-MicroSsa_PhiAtJoin     ok (31 us)
  Test-MicroSsa_Dominators_HandleEntryAndDescendantJoin  ok (10 us)
  Test-MicroSsa_ReachingDef_BeforeWritesAndAtNonUses  ok (8 us)
  Test-MicroSsa_ReachingDef_DominatorSiblings  ok (12 us)
  Test-MicroSsa_ReachingDef_LoopAndUnreachableRoot  ok (10 us)
  Test-MicroSsa_PhiAtJoinWithSharedPredecessorDominator  ok (12 us)
  Test-MicroSsa_PhiInputsFollowManyPredecessors  ok (105 us)
  Test-MicroSsa_RebuildAddsFrontierAfterLinearBlocks  ok (21 us)
  Test-MicroStackAdjustNormalize_RemovesBodyAdjustsAndRebasesOffsets  ok (25 us)
  Test-MicroStackAdjustNormalize_HandlesBranchingDepths  ok (16 us)
  Test-MicroStorage_InsertedInstructionsUseExplicitDebugInsertionKinds  ok (2 us)
  Test-MicroStorage_InsertBeforePreservesExplicitNoStepWhenSourceIsInherited  ok (0 us)
  Test-MicroStackAdjustNormalize_SkipsCallsBelowMaxDepth  ok (19 us)
  Test-StrengthReduction_MultiplyPowerOfTwo  ok (84 us)
  Test-StrengthReduction_MultiplyPowerOfTwoKeepsLiveFlags  ok (13 us)
  Test-StrengthReduction_MultiplyByZero  ok (10 us)
  Test-StrengthReduction_MultiplyByOne  ok (23 us)
  Test-StrengthReduction_MultiplyNonPowerOfTwoUnchanged  ok (10 us)
  Test-StrengthReduction_UnsignedDivideMagicNoFixup  ok (16 us)
  Test-StrengthReduction_UnsignedDivideMagicFixup  ok (17 us)
  Test-StrengthReduction_SignedDividePow2  ok (13 us)
  Test-StrengthReduction_SignedDivideMagic  ok (13 us)
  Test-StrengthReduction_UnsignedModuloMagic  ok (13 us)
  Test-StrengthReduction_SignedDivideNegativeConstantUnchanged  ok (9 us)
  Test-StrengthReduction_DivideByZeroUnchanged  ok (8 us)
  Test-StrengthReduction_NarrowDivideUnchanged  ok (8 us)
  Test-StrengthReduction_RemoveAddZeroDeadAcrossJoin  ok (37 us)
  Test-StrengthReduction_UnsignedMultiplyRequiresLocalFlagRedefinition  ok (70 us)
  Test-StrengthReduction_AddSubZeroPreservesLiveResultsAndFlags  ok (95 us)
  Test-ValueNumbering_DedupIdenticalCompute  ok (46 us)
  Test-ValueNumbering_KeepsDifferentInputs  ok (30 us)
  Test-ValueNumbering_KeepsComputeWithLiveFlags  ok (27 us)
  Test-ValueNumbering_DedupLoadAddress  ok (21 us)
  Test-ValueNumbering_KeepsComputeWhenSourceClobbered  ok (22 us)
  Test-ValueNumbering_DedupRepeatedLoad  ok (26 us)
  Test-ValueNumbering_DedupRepeatedFieldLoad  ok (22 us)
  Test-ValueNumbering_KeepsLoadAcrossStore  ok (23 us)
  Test-ValueNumbering_KeepsLoadAcrossLabel  ok (34 us)
  Test-ValueNumbering_DedupLoadAcrossFallthroughBranch  ok (33 us)
  Test-ValueNumbering_DedupPlainLoadAfterExtendingLoad  ok (25 us)
  Test-ValueNumbering_ExtendsEarlierPlainLoad  ok (21 us)
  Test-ValueNumbering_KeepsFrameLoadsForMemToReg  ok (18 us)
  Test-ValueNumbering_SharesScalarFloatLiteralBits  ok (104 us)
  Test-ValueNumbering_KeepsCheapOrDistinctLiterals  ok (63 us)
  Test-ValueNumbering_KeepsSiblingComputesAndReusesJoinDefinition  ok (35 us)
  Test-VecLoopPromote_LoadStorePair_HoistsAndSinks  ok (28 us)
  Test-VecLoopPromote_OverlappingScalarStore_Blocks  ok (18 us)
  Test-VecLoopPromote_LoadOnlyChunk_HoistsWithoutStore  ok (18 us)
  Test-VecLoopPromote_StackPointerDefinitionInBody_Blocks  ok (29 us)
  Test-NativeArtifact_RuntimeDependencyOrderPreservesPriorityAndCycleFallback  ok (583 us)
  Test-NativeArtifact_DefaultsToLocalOutputTree  ok (100 us)
  Test-NativeArtifact_ImportedApiKeepsLocalOutputTree  ok (46 us)
  Test-NativeArtifact_ModuleNamespaceDefaultsFromModulePath  ok (33 us)
  Test-NativeArtifact_ModuleNamespaceOverrideWins  ok (1 us)
  Test-NativeArtifact_ExplicitArtifactKindOverridesBuildCfgMutation  ok (1 us)
  Test-NativeArtifact_RDataKeepsGrowingCyclicDependencies  ok (533 us)
  Test-NativeArtifact_CompilerRunExprInsideTestKeepsJitRunnable  ok (205 ms)
  Test-NativeArtifact_CompilerInstanceNativeRegistrationKeepsBucketsConsistent  ok (118 ms)
  Test-NativeArtifact_ExecutablePrunesUnreachableGeneratedFunctions  ok (191 ms)
  Test-NativeArtifact_ExecutableClosesAlternatingDependencies  ok (190 ms)
  Test-NativeArtifact_SilentSpecOpProbeDoesNotDropStructCopyTests  ok (210 ms)
  Test-NativeArtifact_TestFileFilterKeepsReusableArtifactAndSelectsAtRunTime  ok (170 ms)
  Test-NativeArtifact_TestTagFilterKeepsReusableArtifactAndSelectsAtRunTime  ok (213 ms)
  Test-NativeArtifact_TestProgressProtocolIsStrict  ok (57 us)
  Test-NativeArtifact_ConcurrentCompilerInputsKeepEveryDependency  ok (7 s 904 ms)
  Test-PeWriter_CompressesEmbeddedDebugTable  ok (6 ms)
  Test-PeWriter_FoldsIdenticalUnwindInfo  ok (77 us)
  Test-PeWriter_Win32ApplicationResourcesUseConfig  ok (66 us)
  Test-Sema_OverloadRankingUsesOrderedConversionCriteria  ok (14 us)
  Test-Sema_MatchCandidateCollectionPreservesUniqueDiscoveryOrder  ok (117 us)
  Test-Sema_GenericInstanceStoragePreservesIdentityAcrossGrowth  ok (2 ms)
  Test-Sema_AggregateTypeInterningUsesOrderedContents  ok (2 ms)
  Test-Sema_TypeManagerConcurrentInterningKeepsCanonicalStorage  ok (6 ms)
  Test-Sema_TypeManagerReleasesOwnedPayloads  ok (2 ms)
  Test-Sema_CastLegalityCoversScalarConversionKinds  ok (91 us)
  Test-Sema_GenericDeductionBindingHandlesConflictsAndDefaults  ok (74 us)
  Test-Sema_CompletedFreesSummariesKeepDirectForwardingTransitive  ok (37 us)
  Test-Sema_CompletedFreesSummariesResolveGuardedAliasRoutes  ok (47 us)
  Test-SemaPurity_GlobalVariableReadIsNotConstFolded  ok (269 ms)
  Test-SemaPurity_NamespaceQualifiedGlobalFieldReadIsNotConstFolded  ok (289 ms)
  Test-JobManager_DebugStateReportsSleepingJobs  ok (84 us)
  Test-JobManager_ProgressiveWorkersDrainQueuedJobs  ok (2 ms)
  Test-JobManager_TargetedWakeBySymbol  ok (32 us)
  Test-AppendOnlyLookupTable_GrowsAcrossChunks  ok (71 us)
  Test-AppendOnlyLookupTable_ConcurrentReaderSeesPublishedEntries  ok (778 us)
  Test-PagedStore_CopyToPreserveOffsetsKeepsSparseLayout  ok (62 us)
  Test-DataSegment_RelocationIndexHandlesInterleavedMonotonicAdds  ok (31 us)
  Test-DataSegment_RelocationIndexRebuildsAfterOutOfOrderAdd  ok (17 us)
  Test-DataSegment_RelocationRangesPreserveIndexedAndTailEntries  ok (85 us)
  Test-DataSegment_FindAllocationUsesPublishedAllocations  ok (16 us)
  Test-DataSegment_LargeBlockPointersPreservePagedPrefixAndAlignedAllocations  ok (290 us)
  Test-PagedStore_ReserveSpanReturnsWritableContiguousStorage  ok (10 us)
  Test-PagedStore_EmptyCopySpanDoesNotAllocateStorage  ok (5 us)
  Test-PagedStore_ReserveRangeSupportsOversizedZeroedBlocks  ok (14 us)
  Test-Logger_TestTalliesNameSuccessfulWork  ok (51 us)
  Test-Logger_NestedStagesDetailedChoiceDoesNotLeak  ok (0 us)
  Test-Logger_ProgressCanBeDisabledFromCommandLine  ok (182 us)
  Test-Os_FatalHostExceptionClassificationExcludesCppExceptions  ok (17 us)
  Test-Os_FileLockOwnersNameTheProcessMappingAnImage  ok (299 ms)
  Test-FileSystem_AppendFileUsersNamesThisCompilerProcess  ok (262 ms)
  Test-FileSystem_AppendFileUsersLeavesAnUnheldFileAlone  ok (29 ms)
  Test-Utf8_MoveOperationsTransferStorage  ok (4 us)
  Test-Utf8_FixedDecimalFormatting  ok (4 us)
  Test-WarningPolicy_ReadsWarningIdentifiers  ok (69 us)
  Test-WarningPolicy_ParsesLists  ok (21 us)
  Test-WarningPolicy_ResolvesLayerPrecedence  ok (1 us)
  Tests                       694 tests (12 s 334 ms)
  Skipped                     28 filesystem tests (run with --dev-full)
  Slow-01                     NativeArtifact_ConcurrentCompilerInputsKeepEveryDependency (7 s 904 ms)
  Slow-02                     Os_FileLockOwnersNameTheProcessMappingAnImage (299 ms)
  Slow-03                     SemaPurity_NamespaceQualifiedGlobalFieldReadIsNotConstFolded (289 ms)
  Slow-04                     SemaPurity_GlobalVariableReadIsNotConstFolded (269 ms)
  Slow-05                     FFI_CallSwagStructByValueInteropDevMode (265 ms)
  Slow-06                     FileSystem_AppendFileUsersNamesThisCompilerProcess (262 ms)
  Slow-07                     NativeArtifact_TestTagFilterKeepsReusableArtifactAndSelectsAtRunTime (213 ms)
  Slow-08                     NativeArtifact_SilentSpecOpProbeDoesNotDropStructCopyTests (210 ms)
  Slow-09                     NativeArtifact_CompilerRunExprInsideTestKeepsJitRunnable (205 ms)
  Slow-10                     NativeArtifact_ExecutablePrunesUnreachableGeneratedFunctions (191 ms)
  ✓  tested      694 passed • 12 s 349 ms
  ✓  clean       12 s 363 ms
